document,element,frequency_in_document
2013,E14,3.7314602468365308e-06
2013,E15,1.5507486132489677e-05
2013,E16,0.0001561865607725531
2013,E17,5.7640284984397494e-05
2013,E18,0.0003518491306865908
2013,E19,0.00010426010029457295
2013,E20,3.0992366600063183e-05
2013,E21,4.014960248196199e-05
2013,E22,0.00031888452383638775
2013,E23,0.0012145015519063561
2013,E24,4.041989966553013e-05
2013,E25,4.208925174280551e-05
2013,E26,1.1596567416932173e-05
2013,E27,3.459290814947112e-05
2013,E28,0.00017089064434762345
2013,E29,0.00010478599404526068
2013,E30,0.00018132863676633692
2014,E0,1.2726703155607535e-05
2014,E1,2.183477055694846e-05
2014,E2,0.00018419498869693099
2014,E3,0.0022913151152516124
2014,E4,0.00017098400052598862
2014,E5,0.0005005493430802274
2014,E6,0.00018688809588523645
2014,E7,2.5761687375321497e-05
2014,E8,0.00018102198288459857
2014,E9,0.000236548899226774
2014,E10,0.0003240532935769833
2014,E11,3.5432309461897096e-05
2014,E12,1.3610835153600625e-05
2014,E13,6.685819876296596e-06
2014,E14,1.0159978866860148e-06
2014,E15,1.509220174310626e-05
2014,E16,0.00014707707130025543
2014,E17,5.6662717541457716e-05
2014,E18,0.0003470874680071782
2014,E19,9.928651555261211e-05
2014,E20,2.945475470709357e-05
2014,E21,3.844096267491266e-05
2014,E22,0.0003067008666377673
2014,E23,0.0012227489331605825
2014,E24,3.9008452050368685e-05
2014,E25,4.289452059968716e-05
2014,E26,1.1236837932942896e-05
2014,E27,3.330312770611001e-05
2014,E28,0.00016640721242040858
2014,E29,0.00010208654102904697
2014,E30,0.00017748655149045316
2015,E0,1.2026075829507974e-05
2015,E1,2.1777427884932e-05
2015,E2,0.00018902172698327338
2015,E3,0.002315742110265614
2015,E4,0.00017438622983265178
2015,E5,0.0005001366474553441
2015,E6,0.0001876673537109812
2015,E7,2.263341347383343e-05
2015,E8,0.0001851134894725729
2015,E9,0.00022751885565075558
2015,E10,0.0003258066522307965
2015,E11,3.4450404965257675e-05
2015,E12,1.4282370912743324e-05
2015,E13,7.000869946270755e-06
2015,E14,2.1115756580419466e-06
2015,E15,1.4928188122922872e-05
2015,E16,0.00013952510897061393
2015,E17,5.641916602282365e-05
2015,E18,0.00034324358140056454
2015,E19,9.524516551890547e-05
2015,E20,2.8246033877869714e-05
2015,E21,3.628676980628858e-05
2015,E22,0.00029582696636236086
2015,E23,0.001237651364660364
2015,E24,3.777786770406779e-05
2015,E25,4.36030955782618e-05
2015,E26,1.0972388329223422e-05
2015,E27,3.2212674077950693e-05
2015,E28,0.0001627982419260373
2015,E29,0.0001006325764803655
2015,E30,0.0001717602768918063
2016,E0,1.1351252641509982e-05
2016,E1,2.171041282249567e-05
2016,E2,0.00019451175123397604
2016,E3,0.0023310098611419574
2016,E4,0.00017751876820587886
2016,E5,0.0005011767081397055
2016,E6,0.00018812029101496563
2016,E7,2.16554826525004e-05
2016,E8,0.00018929418894057183
2016,E9,0.00021969736815283087
2016,E10,0.00032685447389947816
2016,E11,3.333470860168945e-05
2016,E12,1.512254375174609e-05
2016,E13,6.363191277866494e-06
2016,E14,1.1618400834121117e-06
2016,E15,1.4715926517756728e-05
2016,E16,0.0001334532499315772
2016,E17,5.526511005621495e-05
2016,E18,0.00033710176410010765
2016,E19,8.847294336281777e-05
2016,E20,2.7295873278843792e-05
2016,E21,3.500070046483862e-05
2016,E22,0.0002812262592768233
2016,E23,0.001250919938165365
